,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37167,25,3,204338,0,6,2,2,0,4,1,0,0,40,25,0
13840,47,1,209968,9,13,2,9,0,4,1,7298,0,40,38,1
20900,25,6,328697,15,10,0,10,2,4,1,0,0,45,38,0
30979,44,3,182629,12,14,0,11,1,4,1,0,0,24,19,0
7354,22,3,309620,11,9,4,11,1,3,1,0,0,45,38,0
16122,19,3,109005,15,10,4,11,3,4,0,0,0,20,38,0
8750,34,3,117963,6,5,2,13,0,4,1,0,0,45,38,0
43297,47,3,173938,9,13,2,3,0,4,1,0,0,57,38,1
27151,35,3,30916,11,9,2,13,0,4,1,0,0,50,38,1
1436,61,3,142245,11,9,0,0,1,4,0,0,0,40,38,0
507,61,3,142988,15,10,2,3,0,4,1,15024,0,45,38,1
38170,42,3,143342,15,10,0,6,1,4,0,0,0,40,38,0
5930,29,3,87632,1,7,2,6,0,4,1,0,0,40,38,0
8947,21,6,73514,11,9,4,7,3,1,0,0,0,40,38,0
12242,17,3,108085,2,8,4,7,3,4,0,0,0,24,38,0
17303,42,3,209370,11,9,5,11,1,4,0,0,0,30,38,0
28412,29,3,327964,6,5,0,6,4,2,0,0,0,40,38,0
32263,44,3,205706,11,9,4,3,1,4,0,0,0,40,38,0
4386,25,3,259715,11,9,2,4,0,4,1,0,0,50,38,0
43946,30,3,103651,1,7,2,9,0,4,1,0,0,35,38,0
10310,27,3,339921,15,10,4,7,1,4,1,0,0,38,25,0
8921,20,3,94746,15,10,4,9,3,4,1,0,0,40,31,0
8693,38,3,133299,11,9,4,4,3,4,1,0,0,55,38,0
17027,55,3,197422,11,9,2,13,0,4,1,7688,0,40,38,1
25488,21,3,198431,11,9,4,5,1,4,0,0,0,40,38,0
1539,38,3,452353,15,10,0,0,4,4,0,0,0,40,38,0
9121,29,3,227879,8,11,4,5,3,4,1,0,0,40,38,0
33979,49,3,202053,11,9,0,11,1,4,0,0,0,32,38,0
15284,36,3,143912,11,9,0,13,1,4,1,0,0,45,38,0
5867,40,3,230684,11,9,2,9,0,4,1,0,0,40,38,1
35328,38,3,197711,0,6,0,6,1,1,0,0,0,40,31,0
22490,33,1,292217,11,9,0,10,4,4,1,0,0,40,38,0
13029,57,3,124771,11,9,2,2,0,4,1,0,1740,40,38,0
11569,61,6,205482,11,9,3,13,1,4,0,0,0,60,38,0
21999,39,4,163237,15,10,2,4,0,4,1,0,0,65,38,0
390,50,3,138193,9,13,0,9,2,4,0,0,0,50,38,1
17848,33,3,78707,1,7,4,7,1,2,1,0,0,40,38,0
29001,62,5,320376,11,9,2,11,5,4,0,0,0,48,38,0
17576,26,3,280093,4,3,2,2,0,4,1,0,1628,50,38,0
31728,31,3,113364,11,9,2,2,0,4,1,0,0,40,38,1
45576,51,1,153908,12,14,0,3,1,4,0,0,0,40,38,0
42832,51,1,155118,12,14,2,9,5,4,0,0,0,70,38,1
32021,45,1,166181,11,9,0,7,3,2,0,0,0,40,38,0
36358,35,3,183892,0,6,2,2,0,4,1,0,0,40,38,0
11350,34,3,393376,11,9,4,7,4,4,0,0,0,40,38,0
25081,36,1,247807,8,11,4,10,1,4,1,0,0,40,38,1
41203,53,1,38795,6,5,2,3,0,4,1,0,0,40,38,0
6719,35,3,211154,11,9,2,11,0,4,1,0,0,45,38,0
15540,26,3,464552,4,3,4,5,1,4,1,0,0,40,25,0
46028,41,5,44006,8,11,0,4,1,4,1,0,0,40,38,0
27241,36,3,175232,11,9,2,2,0,4,1,5178,0,40,38,1
14693,57,5,47178,9,13,2,9,5,4,0,0,0,35,38,1
946,54,3,279337,5,4,2,2,0,4,1,0,0,40,38,0
14327,48,3,191389,11,9,0,7,1,4,0,0,0,38,38,0
14414,29,3,142712,9,13,2,3,0,4,1,0,0,40,38,1
43288,61,3,84587,8,11,2,2,0,1,1,0,0,40,38,1
35932,21,3,43475,11,9,4,10,1,4,1,0,0,40,38,0
35315,44,3,118550,11,9,0,7,4,4,0,0,0,33,38,0
32157,42,6,167581,9,13,4,0,2,4,0,0,0,40,38,0
18157,44,3,144778,15,10,5,3,1,4,1,0,0,45,38,1
13007,38,3,367260,10,16,2,0,0,4,1,0,0,40,38,0
33040,28,3,70034,9,13,2,11,0,4,1,0,0,45,38,1
20827,40,5,242082,9,13,2,9,0,4,1,0,0,45,38,1
25373,21,3,294295,11,9,4,0,4,4,1,0,0,40,38,0
36386,70,3,410980,15,10,2,9,0,4,1,0,0,10,38,1
27405,47,5,109421,9,13,2,3,0,4,1,0,0,50,38,0
7008,22,3,293324,11,9,4,3,1,4,1,0,0,40,38,0
47210,23,3,189468,8,11,2,6,3,4,0,0,0,30,38,0
42037,22,3,229987,15,10,4,12,2,1,0,0,0,32,38,0
17304,34,3,33117,15,10,2,7,0,4,1,0,0,40,38,0
4633,52,0,197515,11,9,2,10,0,4,1,0,0,40,38,0
31086,23,3,112683,15,10,4,11,3,4,0,0,0,12,38,0
17130,31,3,118966,11,9,4,2,3,4,1,0,0,18,38,0
40475,29,3,413227,9,13,4,7,1,4,1,0,0,35,38,0
19953,43,3,102025,12,14,2,9,0,3,1,0,0,50,38,0
41750,32,5,56026,9,13,2,11,2,4,1,0,0,45,38,0
27052,46,4,198660,9,13,2,11,0,4,1,99999,0,72,38,1
43883,75,4,81534,11,9,6,11,2,1,1,0,0,35,38,1
30133,40,3,184655,7,12,4,7,2,4,1,0,0,25,38,0
10762,48,3,59380,15,10,4,9,4,4,0,0,0,45,38,0
13945,21,3,80680,11,9,4,7,1,4,0,0,0,64,38,0
24941,33,5,116539,11,9,2,2,0,4,1,0,0,40,38,0
14342,23,3,347867,9,13,4,0,1,4,1,0,0,30,38,0
38367,40,3,70539,15,10,2,11,0,4,1,4386,0,50,38,0
9290,32,3,296538,11,9,2,6,0,4,1,0,0,42,38,0
28931,25,3,135603,11,9,2,13,0,4,1,0,0,40,38,1
15989,44,0,257395,15,10,2,9,0,4,1,0,0,40,38,1
32696,50,3,143664,9,13,4,3,1,4,1,0,0,40,38,0
36405,37,5,245372,9,13,0,12,1,4,1,0,0,15,38,0
20597,65,5,225473,15,10,6,2,1,4,0,0,0,35,38,0
48798,36,3,131459,5,4,2,2,0,4,1,0,0,40,38,0
25868,62,3,150693,11,9,6,0,1,4,0,0,0,42,38,0
21199,41,5,443508,11,9,2,3,0,4,1,0,0,50,38,0
33367,45,3,183598,11,9,0,0,1,4,0,0,0,40,38,0
21924,38,3,256864,11,9,2,12,0,4,1,0,0,50,38,1
34420,44,5,445382,15,10,0,7,4,4,1,0,0,40,38,0
45373,64,3,75577,5,4,2,0,0,4,1,2580,0,50,38,0
40874,33,3,284531,9,13,4,11,1,4,0,0,0,40,38,0
31371,49,3,314773,8,11,2,9,0,4,1,0,0,40,38,0
45873,38,3,125933,9,13,2,3,0,4,1,0,0,40,38,1
1893,22,3,185357,15,10,4,9,3,4,1,0,0,50,38,0
7833,24,3,376474,11,9,2,5,0,4,1,0,0,65,38,0
32651,34,1,246104,12,14,2,9,0,2,1,0,0,40,38,0
42904,26,3,39092,15,10,2,3,0,4,1,4064,0,50,38,0
22886,23,1,248344,15,10,4,7,1,2,1,0,0,30,38,0
20746,49,3,185041,12,14,2,3,0,4,1,0,1977,40,38,1
33030,25,3,180212,11,9,4,0,4,2,0,0,0,40,38,0
375,40,3,187294,11,9,2,3,0,4,1,0,0,40,38,1
18350,34,3,204991,15,10,0,3,3,4,1,0,0,44,38,0
30771,48,3,181758,15,10,0,0,4,4,0,0,0,40,38,0
1466,48,1,132368,4,3,2,13,0,4,1,0,0,40,38,0
12615,35,3,538583,1,7,5,13,1,2,1,0,0,40,38,0
13543,40,3,228659,7,12,2,10,0,4,1,0,0,60,38,0
5696,55,3,115198,6,5,2,13,5,4,0,0,0,48,38,0
17627,61,4,134768,9,13,2,3,0,4,1,0,0,50,10,1
46605,22,3,313873,1,7,4,2,3,4,1,0,0,30,38,0
4837,19,3,73257,1,7,4,7,3,4,0,0,0,15,10,0
44591,57,5,287229,11,9,2,2,0,4,1,0,0,48,38,1
33709,24,3,234640,11,9,3,11,3,4,0,0,0,36,38,0
42431,64,0,175534,10,16,2,9,0,1,1,0,0,40,2,1
29098,40,1,240504,7,12,2,3,0,4,1,0,0,40,38,1
19041,56,3,656036,11,9,2,9,0,4,1,0,0,25,38,0
15882,27,3,212578,8,11,2,2,0,4,1,0,1740,40,38,0
10905,38,3,126755,5,4,2,13,0,4,1,0,0,45,38,0
28621,48,3,98524,7,12,2,2,0,4,1,0,0,45,38,0
47375,17,3,172145,0,6,4,9,3,2,0,0,0,40,38,0
4875,30,3,761800,1,7,2,3,0,4,1,0,0,40,38,0
39346,36,3,408229,9,13,4,9,1,4,0,0,0,32,38,0
19183,43,3,307767,11,9,2,5,0,4,1,0,0,40,38,0
20690,19,3,20469,11,9,4,9,2,1,0,0,0,12,34,0
13331,25,3,184303,5,4,4,8,2,4,0,0,0,40,12,0
45791,46,3,102318,15,10,2,13,0,4,1,0,1887,40,38,1
33066,44,3,157217,7,12,2,9,0,4,1,0,0,40,38,1
25625,34,0,198265,9,13,2,10,0,4,1,0,0,60,38,0
23154,73,5,143833,2,8,2,4,0,4,1,0,0,18,38,0
17241,25,3,150062,15,10,2,9,0,4,1,0,0,45,38,0
40745,39,3,175390,11,9,4,11,4,2,0,0,0,40,38,0
2035,34,0,153614,7,12,2,0,0,4,1,0,0,40,38,0
20423,28,6,19395,15,10,4,0,1,4,0,0,0,38,38,0
10450,58,1,164970,11,9,0,0,1,2,1,0,0,40,38,0
42932,19,3,204389,11,9,4,0,3,3,0,0,0,25,32,0
18542,27,3,408623,9,13,2,2,2,4,1,0,0,50,38,0
17883,22,6,178818,15,10,4,9,3,4,0,0,0,20,38,0
48749,39,5,193689,11,9,4,3,1,4,1,0,0,65,38,0
41612,37,5,42044,15,10,2,4,0,4,1,0,0,84,38,0
6828,41,3,236900,11,9,0,2,1,4,1,0,0,40,38,0
7130,37,3,176159,9,13,2,3,0,4,1,0,0,40,38,1
40037,34,3,345705,9,13,2,11,0,4,1,0,1977,50,38,1
40722,25,5,368115,9,13,4,3,1,4,1,13550,0,35,38,1
20469,35,3,174856,11,9,2,13,0,4,1,2885,0,40,38,0
16626,43,5,241895,9,13,4,11,1,4,1,0,0,42,38,0
13990,38,3,185556,11,9,0,11,1,4,1,0,0,50,38,1
35912,34,3,150324,9,13,2,9,0,4,1,0,0,40,38,1
18028,20,3,154781,11,9,4,0,1,4,0,0,0,40,38,0
7371,26,3,110103,11,9,4,7,1,4,0,0,1762,40,38,0
40299,52,5,104501,15,10,2,12,0,4,1,0,0,60,38,1
5594,30,3,201697,9,13,4,7,1,4,1,0,0,40,38,0
27332,39,3,142707,8,11,2,6,0,4,1,0,0,40,38,0
45497,28,3,180007,15,10,4,5,3,4,1,0,0,40,38,0
44453,47,3,97883,9,13,6,8,4,4,0,25236,0,35,38,1
34844,19,3,231688,15,10,4,6,3,4,1,0,0,20,38,0
4103,43,5,160369,15,10,4,11,1,4,1,0,0,65,38,0
7493,27,3,604045,9,13,4,11,1,4,1,27828,0,40,38,1
44953,24,3,229773,15,10,2,2,0,4,1,0,0,35,38,0
29377,41,0,192589,9,13,2,0,0,4,1,0,0,40,38,0
38736,40,3,48087,11,9,2,11,0,4,1,7298,0,45,38,1
24704,32,3,302845,11,9,2,3,5,4,0,0,0,48,38,0
15470,26,3,296372,11,9,0,9,3,4,0,0,0,40,38,0
23988,70,3,77219,11,9,2,2,0,4,1,0,0,37,38,0
26681,19,3,560804,15,10,4,0,3,4,0,0,0,30,38,0
20350,25,3,104662,11,9,4,7,4,4,0,0,0,22,38,0
44573,54,3,98436,12,14,2,7,0,4,1,0,0,40,38,0
48602,54,6,138852,11,9,2,9,0,4,1,0,0,40,38,0
46388,32,3,286675,15,10,4,3,1,4,1,0,0,60,38,0
39522,19,3,261259,11,9,4,5,3,4,1,0,0,20,38,0
2575,29,3,195760,11,9,2,7,5,4,0,0,0,35,38,0
30425,57,5,138285,7,12,2,7,0,4,1,0,0,40,19,0
14389,30,3,97723,9,13,2,2,0,4,1,0,0,30,38,0
4042,49,3,723746,11,9,2,2,0,4,1,0,0,43,38,0
12853,40,5,194360,8,11,2,11,0,4,1,0,0,72,38,1
4078,40,3,421837,15,10,2,9,0,4,1,0,0,40,38,0
7754,67,3,113323,12,14,0,0,4,4,1,0,0,41,38,0
32467,19,3,127709,11,9,4,4,3,2,1,0,0,30,38,0
25216,54,5,42924,15,10,2,11,0,4,1,0,0,50,38,0
42230,46,3,117313,6,5,5,6,1,4,0,0,0,40,20,0
30791,38,3,380543,11,9,4,7,4,2,0,0,0,30,38,0
15960,18,4,378036,2,8,4,4,3,4,1,0,0,10,38,0
19162,28,3,334368,15,10,5,0,1,4,0,0,0,40,38,0
37371,76,1,259612,11,9,2,10,0,4,1,0,0,15,38,0
21316,55,3,84774,11,9,2,8,5,4,0,0,0,30,38,0
14252,43,6,157999,9,13,2,9,5,4,0,0,0,40,38,1
34753,32,3,240888,7,12,0,0,4,4,0,0,0,40,38,0
20245,39,3,746786,9,13,2,9,0,4,1,0,0,55,38,1
40542,38,3,78247,15,10,2,3,0,4,1,0,0,40,38,0
9726,51,3,75235,9,13,2,11,0,4,1,0,0,60,38,0
16709,63,4,222289,11,9,2,3,0,4,1,0,0,40,38,1
22778,36,3,103605,11,9,2,5,0,4,1,0,0,40,38,0
935,53,5,99516,9,13,2,2,0,4,1,0,0,40,38,0
4054,28,3,209934,15,10,4,6,3,4,1,0,0,40,25,0
46902,32,1,100135,9,13,2,9,5,4,0,0,0,35,38,1
37997,26,3,238367,11,9,4,2,1,4,1,0,0,40,38,0
20955,62,5,123170,15,10,2,3,0,4,1,0,0,10,38,0
13666,19,3,86143,11,9,4,11,3,1,1,0,0,20,29,0
40222,18,3,108892,1,7,4,5,3,4,1,0,0,12,38,0
34036,31,3,183043,12,14,2,3,0,4,1,0,1977,48,38,1
864,24,3,194630,9,13,4,9,1,4,1,0,0,35,38,0
37710,32,3,118551,12,14,4,3,1,4,0,0,0,45,38,1
2253,48,4,76482,15,10,2,4,0,4,1,0,0,50,38,0
22394,26,3,236242,14,15,4,9,1,4,0,0,0,30,38,0
23382,37,3,120045,11,9,0,6,1,4,0,0,0,56,38,0
16755,67,3,49401,8,11,0,7,1,4,0,0,0,24,38,0
36634,41,3,92733,11,9,2,2,0,4,1,0,0,40,38,1
40708,63,1,150079,11,9,2,0,5,4,0,0,0,35,38,1
33377,25,3,12285,15,10,4,9,1,0,0,0,0,20,38,0
37419,28,3,185647,15,10,2,2,0,4,1,0,0,45,38,0
46769,55,6,181641,15,10,0,9,1,2,0,0,0,37,38,0
30005,29,3,196971,9,13,4,9,3,4,0,0,0,72,38,0
25256,44,3,182402,11,9,2,2,0,4,1,0,0,40,38,1
15886,27,6,38353,12,14,4,9,1,4,1,0,0,40,38,0
38687,31,3,169002,11,9,2,5,0,4,1,0,0,55,38,0
20013,32,3,107843,11,9,2,6,0,4,1,5178,0,50,38,1
14022,33,3,51543,11,9,2,5,0,4,1,0,0,60,38,0
18748,46,3,62793,11,9,0,11,2,4,0,0,0,40,38,0
7148,39,3,60070,11,9,0,7,4,4,0,0,0,24,38,0
12997,45,3,461725,11,9,2,5,0,4,1,0,0,40,38,0
20173,39,3,191807,11,9,2,11,0,4,1,15024,0,50,38,1
45192,20,3,218215,15,10,4,11,3,4,0,0,0,30,38,0
5581,42,3,130760,15,10,2,6,0,4,1,0,0,40,38,0
10900,49,3,165937,11,9,2,7,0,4,1,0,0,40,38,0
5060,34,3,617917,9,13,2,11,0,4,1,0,1887,40,38,1
9615,48,3,168038,15,10,0,3,1,4,1,0,1564,50,38,1
8044,47,3,192713,11,9,2,11,0,4,1,0,0,50,38,1
17046,32,3,283268,0,6,5,7,4,4,0,0,0,42,38,0
8386,36,3,359131,15,10,4,3,1,4,0,0,0,50,38,0
14629,44,3,64506,8,11,0,7,1,4,1,0,0,20,38,0
44342,51,3,128272,15,10,2,3,0,4,1,0,0,40,38,0
28835,33,3,236379,9,13,2,11,0,4,1,0,0,45,38,0
27564,39,4,241153,12,14,2,3,0,4,1,0,0,50,38,0
42079,22,3,288132,15,10,4,11,3,4,0,0,0,35,38,0
2776,53,3,816750,9,13,2,9,0,4,1,0,0,72,38,1
44286,54,3,278329,11,9,3,3,1,4,0,0,0,43,38,0
48785,50,3,208630,12,14,0,11,1,4,0,0,0,50,38,1
7189,27,5,151382,11,9,4,4,3,4,1,0,0,40,38,0
13731,38,3,99146,11,9,2,13,0,4,1,0,0,65,38,0
5573,73,3,30713,11,9,2,9,0,4,1,0,0,10,38,0
6135,20,3,358355,6,5,4,6,4,4,0,0,0,40,38,0
29845,21,3,203055,15,10,4,6,4,4,1,0,0,40,38,0
20811,63,1,147440,15,10,0,3,1,4,0,0,0,35,38,0
10553,57,3,366421,11,9,2,11,0,4,1,0,0,40,25,0
5247,34,3,100882,9,13,2,11,0,4,1,0,0,47,38,1
21153,39,3,172538,11,9,2,9,0,4,1,0,0,50,38,1
3981,39,0,72338,15,10,2,0,0,1,1,0,0,40,38,1
24209,44,3,288433,15,10,4,0,3,2,0,0,0,40,38,0
30564,33,3,160614,15,10,2,3,0,4,1,0,0,50,38,0
11085,48,3,332884,7,12,0,2,1,4,1,0,0,40,38,0
19053,20,3,436253,15,10,4,7,3,4,1,0,0,35,38,0
27540,36,3,111268,7,12,0,11,4,4,0,0,0,40,38,0
16663,25,3,344991,15,10,2,2,0,4,1,0,0,40,38,0
2172,39,4,210610,14,15,2,9,0,4,1,0,0,31,4,1
32083,44,1,263871,15,10,0,3,1,4,1,0,0,50,38,0
31899,37,1,265038,14,15,2,9,0,4,1,0,0,60,38,1
44807,28,3,124680,11,9,4,11,4,4,0,0,0,70,38,0
47110,22,6,34310,15,10,4,13,3,4,1,0,0,25,38,0
41486,22,3,258509,11,9,4,13,3,2,1,0,0,24,38,0
7452,49,3,102737,8,11,0,2,1,4,1,0,0,40,38,0
5197,41,6,29324,11,9,0,0,4,4,0,0,0,45,38,0
26270,35,3,186489,6,5,2,5,0,4,1,0,0,46,38,0
17793,37,4,217054,9,13,2,9,0,4,1,0,0,35,38,1
13210,54,3,229983,9,13,0,9,1,4,0,0,0,36,38,0
15995,23,3,138037,9,13,4,9,3,4,1,0,1590,50,38,0
28992,48,3,168216,15,10,2,11,0,4,1,0,0,40,38,1
21057,31,3,164190,15,10,2,9,0,4,1,0,0,50,38,1
7206,60,3,772919,9,13,2,7,0,4,1,0,0,25,38,0
21267,19,0,27433,2,8,4,7,3,4,0,0,0,30,38,0
22191,32,3,227669,15,10,4,6,3,2,0,0,0,40,38,0
3809,77,1,100883,5,4,2,7,0,4,1,0,0,8,1,0
42847,30,3,164940,11,9,5,9,4,2,0,0,0,25,38,0
25097,35,3,186934,11,9,2,3,0,4,1,7688,0,50,38,1
21067,24,3,184400,11,9,4,13,3,1,1,0,0,30,38,0
5543,17,3,188949,1,7,4,13,1,4,1,0,0,40,38,0
29007,25,3,193820,12,14,4,9,3,4,0,0,0,35,38,0
45055,51,3,123053,12,14,2,9,0,1,1,5013,0,40,18,0
29978,33,3,154120,11,9,0,5,3,4,1,0,0,45,38,0
20947,45,3,26781,11,9,2,9,0,0,1,0,0,8,38,0
43335,28,3,297742,15,10,4,6,3,4,0,0,0,40,38,0
43499,32,3,106014,15,10,2,11,0,4,1,5178,0,50,38,1
32463,56,3,145574,11,9,2,2,0,4,1,0,0,40,38,1
17653,43,3,221550,12,14,4,7,1,4,0,0,0,30,30,0
29092,52,3,202071,11,9,6,2,3,4,0,0,0,40,38,0
41513,23,3,32950,15,10,4,13,1,4,1,4101,0,40,38,0
34152,47,3,28035,9,13,2,3,0,4,1,0,0,50,38,1
43441,30,3,114912,9,13,2,3,0,4,1,3103,0,60,38,1
41804,29,3,176027,9,13,4,9,1,4,0,0,0,40,38,0
33065,47,3,431245,5,4,2,2,0,4,1,0,0,40,38,0
8635,32,3,339099,15,10,4,9,4,2,0,0,0,40,38,0
4873,48,3,162236,9,13,0,3,1,4,0,0,0,50,38,1
36635,21,6,184678,15,10,4,0,3,4,0,0,0,35,38,0
13907,18,3,233136,1,7,4,9,3,4,0,0,0,15,38,0
2077,35,3,278442,9,13,2,11,0,4,1,7298,0,48,38,1
15029,41,3,171231,15,10,2,2,0,4,1,0,0,40,28,0
14209,31,3,197886,9,13,2,3,0,4,1,0,0,50,38,1
29327,25,3,330695,15,10,2,11,0,4,1,0,0,50,38,0
24368,30,3,220939,8,11,0,3,1,4,1,0,0,40,38,0
3009,21,3,22149,11,9,4,7,3,0,1,0,0,30,38,0
18613,23,5,282604,1,7,2,13,0,4,1,7688,0,60,38,1
15216,19,3,114066,15,10,4,0,3,4,0,0,0,26,38,0
19226,31,3,176360,11,9,4,2,3,2,1,0,0,40,38,0
2537,20,3,233198,11,9,4,2,3,4,1,0,0,40,38,0
16395,36,3,102864,11,9,4,6,3,4,0,0,0,40,38,0
40130,37,3,348739,9,13,2,9,0,4,1,0,0,45,38,1
39404,46,3,81136,8,11,0,9,4,4,1,0,0,30,38,0
7498,36,3,33157,15,10,2,3,0,4,1,0,0,50,38,1
41777,67,6,160158,15,10,2,4,0,4,1,0,0,8,38,0
20426,36,3,95654,9,13,2,9,5,4,0,0,0,50,19,1
39321,40,3,51290,12,14,2,9,0,4,1,0,0,50,38,1
10770,42,4,230592,9,13,2,11,0,4,1,0,0,50,38,0
32535,46,3,224202,15,10,2,11,0,4,1,0,0,50,38,0
30313,48,3,155372,11,9,6,6,4,4,0,0,0,36,38,0
21889,57,3,329792,5,4,0,13,4,4,1,0,0,75,38,0
23238,47,0,282830,7,12,2,0,0,2,1,0,0,40,38,1
21684,32,3,340940,9,13,2,3,0,4,1,0,0,40,38,0
28635,60,1,141637,12,14,2,9,0,4,1,0,0,40,38,1
37422,32,0,97614,15,10,4,3,1,4,1,0,0,40,38,0
320,22,3,102258,15,10,0,10,1,4,1,0,0,40,38,0
7135,23,6,315449,15,10,4,0,3,2,1,0,0,20,38,0
17755,22,3,207940,15,10,4,5,3,4,0,0,0,36,38,0
48670,47,3,248059,15,10,2,7,0,4,1,0,0,47,38,1
11984,23,3,372898,11,9,2,11,5,4,0,0,0,40,38,0
35422,59,3,106748,5,4,2,7,5,4,0,0,0,99,38,0
24881,31,3,295922,15,10,4,0,1,4,1,0,0,40,38,0
26627,22,3,239612,11,9,4,0,3,4,1,0,0,20,38,0
33654,28,3,232653,9,13,2,3,0,4,1,0,0,40,38,0
37770,58,3,136841,9,13,2,9,5,4,0,99999,0,35,38,1
44793,26,3,192022,9,13,4,7,2,4,0,0,0,40,38,0
31831,38,3,186959,9,13,2,9,0,4,1,0,0,50,38,0
3178,45,3,205816,11,9,2,7,5,4,0,0,0,40,38,1
244,22,0,104443,15,10,4,0,3,4,0,0,0,20,38,0
14758,33,3,139051,1,7,5,9,4,2,0,0,0,53,38,0
23853,63,3,118798,11,9,2,2,0,4,1,99999,0,40,38,1
40975,17,3,145258,1,7,4,9,2,4,0,0,0,25,38,0
16527,58,3,236596,11,9,2,0,0,4,1,0,0,45,38,1
38751,31,3,194901,11,9,2,11,0,4,1,0,0,50,38,1
32528,36,3,376455,8,11,0,2,1,4,1,0,0,38,38,0
24535,39,3,238008,11,9,6,0,3,4,0,0,0,40,38,0
35131,27,5,116613,15,10,2,7,5,4,0,0,0,50,38,0
1161,38,3,258339,8,11,2,7,0,4,1,0,0,70,19,0
48609,31,3,254304,0,6,0,2,1,4,1,0,0,38,38,0
22337,42,3,108502,11,9,0,11,1,4,0,0,0,42,38,0
287,46,3,157857,15,10,2,10,0,4,1,0,0,40,38,1
26206,69,3,122850,11,9,2,2,0,4,1,0,0,16,38,0
35230,43,3,156771,0,6,2,0,0,4,1,0,0,40,38,0
10068,39,3,247558,15,10,4,11,1,4,1,0,0,41,38,0
10680,62,3,142769,15,10,2,10,0,4,1,0,0,40,38,0
12450,43,0,594194,11,9,2,2,0,2,1,0,0,40,38,1
41449,21,3,75763,15,10,2,11,5,0,0,0,0,40,38,0
1170,44,3,238574,14,15,2,9,0,4,1,0,0,50,38,1
4675,74,3,172787,11,9,6,0,1,4,1,0,2282,35,38,1
10374,41,3,94113,11,9,2,2,0,4,1,99999,0,60,38,1
39560,50,3,194231,12,14,0,11,1,4,0,0,0,40,38,1
31308,31,5,113364,11,9,0,2,1,4,1,0,0,60,38,0
30497,34,6,252529,9,13,4,9,1,4,1,0,0,48,38,0
26553,52,3,132973,11,9,0,0,4,4,0,0,0,38,38,0
33045,52,3,167527,1,7,6,7,4,2,0,0,0,40,38,0
44040,17,3,317702,0,6,4,11,3,2,0,0,0,15,38,0
23165,35,3,200426,8,11,3,9,4,4,0,0,0,44,38,0
25491,28,5,175406,12,14,2,3,5,4,0,0,0,30,38,1
28164,44,3,326232,5,4,0,5,1,4,1,0,0,48,38,0
44356,65,3,178934,11,9,6,7,4,2,0,0,0,20,22,0
3121,42,3,121352,9,13,2,9,0,4,1,0,0,80,38,1
41347,26,3,203492,11,9,0,2,1,4,1,0,0,40,38,0
17695,52,5,173839,0,6,2,3,0,4,1,0,0,60,38,0
41107,39,6,183092,10,16,0,9,1,4,0,0,0,40,38,1
36174,25,4,148888,11,9,2,3,0,4,1,0,0,60,38,1
22766,53,4,246562,4,3,2,11,0,4,1,0,0,40,25,1
31301,58,3,310085,4,3,2,6,0,4,1,0,0,40,38,0
13861,32,3,308365,11,9,4,2,2,2,1,0,0,38,38,0
46066,28,3,227840,11,9,4,13,1,4,0,0,0,40,38,0
31730,19,3,83930,11,9,4,7,3,4,0,0,0,20,38,0
931,35,4,165799,9,13,2,11,0,4,1,0,0,50,38,0
30062,39,3,98941,9,13,4,9,1,4,1,0,0,40,38,1
691,39,3,259716,11,9,0,6,4,4,0,0,0,40,25,0
35349,56,3,314149,10,16,2,9,0,4,1,0,0,50,38,1
6364,62,3,96460,11,9,5,9,1,4,0,0,0,40,38,0
18293,31,3,264936,15,10,4,7,1,4,0,0,0,40,38,0
41789,34,3,157289,15,10,2,2,0,4,1,0,0,40,38,0
43041,40,3,105936,11,9,3,0,3,4,0,0,0,38,38,0
20950,38,1,91711,9,13,2,9,0,4,1,0,0,50,38,1
48175,59,4,187502,15,10,2,2,0,4,1,0,0,50,38,1
16428,36,3,108293,11,9,6,7,4,4,0,0,0,24,38,0
20323,39,3,99065,9,13,2,5,5,4,0,0,0,40,30,1
41909,53,4,188067,15,10,6,11,4,4,0,0,0,40,38,0
39876,54,3,230919,11,9,2,2,0,4,1,0,0,40,38,0
41743,51,3,199688,15,10,2,3,0,4,1,0,0,45,38,0
4319,39,5,245361,15,10,4,9,3,4,0,0,0,10,38,0
35733,36,3,198587,9,13,0,9,1,4,1,0,0,40,38,0
3969,25,3,138111,15,10,4,7,1,4,1,2174,0,40,38,0
25763,52,3,246936,1,7,2,7,0,4,1,0,0,40,38,0
4926,41,4,64112,7,12,2,9,0,4,1,15024,0,50,38,1
4933,23,3,273010,11,9,2,2,0,4,1,0,0,40,38,0
14616,22,3,293136,15,10,4,7,3,4,0,0,0,30,38,0
13971,32,3,147654,11,9,2,2,0,4,1,0,1902,40,38,1
47102,41,3,192779,5,4,2,7,0,4,1,0,0,40,38,0
23862,46,3,188161,11,9,5,6,3,2,0,0,0,40,38,0
22692,49,5,233059,11,9,2,2,0,4,1,0,0,60,38,0
3092,41,3,126517,15,10,5,11,4,2,0,0,0,20,38,0
21097,30,3,112115,9,13,2,3,0,4,1,0,0,50,38,1
12748,33,3,268996,8,11,0,11,1,4,1,0,0,25,38,0
24338,36,3,216256,11,9,2,9,0,4,1,3464,0,30,38,0
43255,48,3,128460,11,9,2,2,0,4,1,0,0,42,38,1
